Token.ID,Variety,Corpus,Speaker,Speaker.sex,Speaker.YOB,Speaker.age,Context,Inclusion,Inclusion.comments,Persistence,Final.sibilancy,Semantic.relation,Response.variable,Possessor,Possessor.head,Possessor.animacy,Possessor.definiteness,Possessor.length,Possessor.coordinated,Possessor.contains.contraction,Possessor.contains.acronym,Possessor.contains.multiword.number,Possessor.contains.potentially.relevant.like,Possessum,Possessum.head,Possessum.length,Possessum.coordinated,Possessum.contains.contraction,Possessum.contains.acronym,Possessum.contains.multiword.number,Possessum.contains.potentially.relevant.like
gen-1109,CAN,Canadian,jdaniels,F,1939,69,"my HUSBAND'S great-grandfather, was adopted because his mother died when he was born,",y,,none,0,K,s-genitive,my husband,husband,A,Definite,2,0,0,0,0,0,great-grandfather,great-grandfather,2,0,0,0,0,0
gen-1110,CAN,Canadian,jdaniels,F,1939,69,"But ah, the one CHAP'S name was- was Freeman, that I do remember that had written back and forth to Sean Levine.",y,,none,0,N,s-genitive,one chap,chap,A,Indefinite,2,0,0,0,0,0,name,name,1,0,0,0,0,0
gen-1111,CAN,Canadian,jdaniels,F,1939,69,"it's just so exciting when you see the look on PEOPLE'S faces and the reactions,",y,,none,0,B,s-genitive,people,people,A,Indefinite,1,0,0,0,0,0,faces,faces,1,0,0,0,0,0
gen-1112,CAN,Canadian,jdaniels,F,1939,69,I didn't realized that until I came across some old things in my PARENTS' papers which indicated this.,y,,none,1,N,s-genitive,my parents,parents,A,Definite,2,0,0,0,0,0,papers,papers,1,0,0,0,0,0
gen-1113,CAN,Canadian,jdaniels,F,1939,69,"when she was upset about the STUDENTS' performance, she would go around with her thumb, and poke them in the back of the shoulder,",y,,none,1,N,s-genitive,the students,students,A,Definite,2,0,0,0,0,0,performance,performance,1,0,0,0,0,0
gen-1114,CAN,Canadian,jdaniels,F,1939,69,I said I've been going through some of my PARENTS' tax receipts and stuff like that after they passed away,y,,none,1,N,s-genitive,my parents,parents,A,Definite,2,0,0,0,0,0,tax receipts,receipts,2,0,0,0,0,0
gen-1115,CAN,Canadian,bboyd,F,1936,70,Well I had gone into BEN'S ah class,y,,none,0,N,s-genitive,Ben,Ben,A,Definite-pn,1,0,0,0,0,0,class,class,1,0,0,0,0,0
gen-1116,CAN,Canadian,nwashington,M,1935,71,Much to the ah aggravation OF THE ah TEACHERS but and the-,y,,none,1,N,of-genitive,the teachers,teachers,A,Definite,2,0,0,0,0,0,the aggravation,aggravation,1,0,0,0,0,0
gen-1117,CAN,Canadian,nwashington,M,1935,71,yeah we'd go on the FARMER'S sleigh yeah,y,,none,0,N,s-genitive,the farmer,farmer,A,Definite,2,0,0,0,0,0,sleigh,sleigh,1,0,0,0,0,0
gen-1118,CAN,Canadian,rburton,M,1934,72,as I said my- my GRANDFATHER'S name was ah Ronald Bailey Pewter Bald.,y,,none,0,N,s-genitive,my grandfather,grandfather,A,Definite,2,0,0,0,0,0,name,name,1,0,0,0,0,0
gen-1119,CAN,Canadian,rburton,M,1934,72,my m-- SISTER'S name was Margaret and my brotherãs name was Wilson James,y,,s-genitive,0,N,s-genitive,my sister,sister,A,Definite,2,0,0,0,0,0,name,name,1,0,0,0,0,0
gen-1120,CAN,Canadian,rburton,M,1934,72,my m-- sisterãs name was Margaret and my BROTHER'S name was Wilson James,y,,s-genitive,0,N,s-genitive,my brother,brother,A,Definite,2,0,0,0,0,0,name,name,1,0,0,0,0,0
gen-1121,CAN,Canadian,rburton,M,1934,72,ah Chris-Dillard who ah who owned both the houses we rented one side the MISTER DWIGHT'S place,y,,none,0,O,s-genitive,mister Dwight,mister Dwight,A,Definite-pn,2,0,0,0,0,0,place,place,1,0,0,0,0,0
gen-1122,CAN,Canadian,rburton,M,1934,72,ah the Littles who ah ah CORRIE DUNLOP'S father and mother ah are- her name was Carla Little at that time.,y,,none,0,K,s-genitive,Corrie Dunlop,Corrie Dunlop,A,Definite-pn,2,0,0,0,0,0,father and mother,father,3,1,0,0,0,0
gen-1123,CAN,Canadian,rburton,M,1934,72,the old schoolhouse in Crate-Leeth has all my- my ah UNCLES' AND AUNTS' names on the walls up there at the sold schoolhouse,y,,none,1,N,s-genitive,my uncles and aunts,uncles,A,Definite,4,1,0,0,0,0,names,names,1,0,0,0,0,0
gen-1124,CAN,Canadian,rburton,M,1934,72,"and itãs not the KIDS' fault today but I notice, I have a grandson now thatãs really taken an interest in ah in the war,",y,,none,1,N,s-genitive,the kids,kids,A,Definite,2,0,0,0,0,0,fault,fault,1,0,0,0,0,0
gen-1125,CAN,Canadian,aalletson,M,1933,72,"I forget his name, but MY SECOND WIFE'S grandmother knew that family 'cause he came from Buffalo, you-see. ",y,,,0,K,s-genitive,my second wife,wife,A,Definite,3,0,0,0,0,0,grandmother,grandmother,1,0,0,0,0,0
gen-1126,CAN,Canadian,aalletson,M,1933,72,And then ah I can remember my uncle on MY MOTHER'S side coming back.,y,,,0,N,s-genitive,my mother,mother,A,Definite,2,0,0,0,0,0,side,side,1,0,0,0,0,0
gen-1127,CAN,Canadian,aalletson,M,1933,72,I need to hear what 's going on and hear the- and hear the ah remarks OF OTHER PEOPLE.,y,,,0,N,of-genitive,other people,people,A,Indefinite,2,0,0,0,0,0,the remarks,remarks,1,0,0,0,0,0
gen-1128,CAN,Canadian,sbrooks,F,1932,72,I remember taking records with me to PEOPLES' houses and so I could play my records 'cause I didn 't have a record player.,y,,,1,O,s-genitive,people,people,A,Indefinite,1,0,0,0,0,0,houses,houses,1,0,0,0,0,0
gen-1129,CAN,Canadian,sbrooks,F,1932,72,Well MY MOTHER'S parents came from Glasgow um in nineteen-oh-six ,y,,,0,K,s-genitive,my mother,mother,A,Definite,2,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-1130,CAN,Canadian,sbrooks,F,1932,72,"MY FATHER'S parents- my maiden name is McMulough,",y,,,0,K,s-genitive,my father,father,A,Definite,2,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-1131,CAN,Canadian,sbrooks,F,1932,72,"um that 's MY FATHER'S younger sister,",y,,,0,K,s-genitive,my father,father,A,Definite,2,0,0,0,0,0,younger sister,sister,2,0,0,0,0,0
gen-1132,CAN,Canadian,sbrooks,F,1932,72,"that 's MY DAD'S parents, lived there in a rather ordinary working-class area",y,,,0,K,s-genitive,my dad,dad,A,Definite,2,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-1133,CAN,Canadian,sbrooks,F,1932,72,"I 'm the oldest, and so we got to go to MY GRANDFATHER'S cottage- ",y,,,0,O,s-genitive,my grandfather,grandfather,A,Definite,2,0,0,0,0,0,cottage,cottage,1,0,0,0,0,0
gen-1134,CAN,Canadian,sbrooks,F,1932,72,and so we went up every summer for the month of July in MY GRANDFATHER'S car to this cottage. ,y,,,0,O,s-genitive,my grandfather,grandfather,A,Definite,2,0,0,0,0,0,car,car,1,0,0,0,0,0
gen-1135,CAN,Canadian,sbrooks,F,1932,72,"we dismantled the kitchen and made that DIRK'S study and kept two roomers on the third floor,",y,,,0,O,s-genitive,Dirk,Dirk,A,Definite-pn,1,0,0,0,0,0,study,study,1,0,0,0,0,0
gen-1136,CAN,Canadian,sbrooks,F,1932,72,"there certainly weren 't any hi-- any Chinese kids and in TIM'S AND LINDA'S high-school at Jarvis, ",y,,,0,N,s-genitive,Tim and Linda,Tim,A,Definite-pn,3,1,0,0,0,0,high-school,high-school,2,0,0,0,0,0
gen-1137,CAN,Canadian,sbrooks,F,1932,72,He 's actually house-sitting a FRIEND'S house.,y,,,0,O,s-genitive,a friend,friend,A,Indefinite,2,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-1138,CAN,Canadian,sbrooks,F,1932,72,so we had this wonderful barbeque with a gas barbeque outside in JOANNA AND CLAYTON'S backyard.,y,,,0,O,s-genitive,Joanna and Clayton,Joanna,A,Definite-pn,3,1,0,0,0,0,backyard,backyard,1,0,0,0,0,0
gen-1139,CAN,Canadian,sbrooks,F,1932,72,gave him intravenous antibiotics and he ended up being DIRK'S roommate.,y,,,0,N,s-genitive,Dirk,Dirk,A,Definite-pn,1,0,0,0,0,0,roommate,roommate,1,0,0,0,0,0
gen-1140,CAN,Canadian,sbrooks,F,1932,72,it was kind-of funny that Gordon ended up being DIRK'S roommate which is quite nice,y,,,0,N,s-genitive,Dirk,Dirk,A,Definite-pn,1,0,0,0,0,0,roommate,roommate,1,0,0,0,0,0
gen-1141,CAN,Canadian,sbrooks,F,1932,72,and GORDON'S antibiotics worked and everything.,y,,,0,N,s-genitive,Gordon,Gordon,A,Definite-pn,1,0,0,0,0,0,antibiotics,antibiotics,1,0,0,0,0,0
gen-1142,CAN,Canadian,sbrooks,F,1932,72,we 're in OLIVIA CHOW'S riding and of course she didn 't get in and her husband got in.,y,,,0,N,s-genitive,Olivia Chow,Olivia Chow,A,Definite-pn,2,0,0,0,0,0,riding,riding,1,0,0,0,0,0
gen-1143,CAN,Canadian,dbrooks,M,1931,73,and to fight for the rights OF TENANTS as well as for home owners  ,y,,none,1,N,of-genitive,tenants,tenants,A,Indefinite,1,0,0,0,0,0,the rights,rights,1,0,0,0,0,0
gen-1144,CAN,Canadian,dbrooks,M,1931,73,"Olivia worked in DAN-H'S office, when she started in politics back in the- ",y,,none,0,N,s-genitive,Dan-H,Dan-H,A,Definite-pn,2,0,0,0,0,0,office,office,1,0,0,0,0,0
gen-1145,CAN,Canadian,mthorne,F,1930,73,We were in the A-Y- that 's Anglican-Young-People's- that was the young people 's group.,y,,,0,N,s-genitive,young people,people,A,Indefinite,2,0,0,0,0,0,group,group,1,0,0,0,0,0
gen-1146,CAN,Canadian,mthorne,F,1930,73,"We went up to my aunt 's farm, my uncle 's farm and ah- we had no money.",y,,,0,O,s-genitive,my aunt,aunt,A,Definite,2,0,0,0,0,0,farm,farm,1,0,0,0,0,0
gen-1147,CAN,Canadian,mthorne,F,1930,73,"We went up to my aunt 's farm, my uncle 's farm and ah- we had no money.",y,,,0,O,s-genitive,my uncle,uncle,A,Definite,2,0,0,0,0,0,farm,farm,1,0,0,0,0,0
gen-1148,CAN,Canadian,mthorne,F,1930,73,So then we borrowed a hundred-dollars from my husband's cousin and- so that we could live for a week.,y,,,0,K,s-genitive,my husband,husband,A,Definite,2,0,0,0,0,0,cousin,cousin,1,0,0,0,0,0
gen-1149,CAN,Canadian,mthorne,F,1930,73,my mother 's younger sister.,y,,,0,K,s-genitive,my mother,mother,A,Definite,2,0,0,0,0,0,younger sister,sister,2,0,0,0,0,0
gen-1150,CAN,Canadian,mthorne,F,1930,73,"and he thought my first son, Randall, was my old boyfriend 's child.",y,,,0,K,s-genitive,my old boyfriend,boyfriend,A,Definite,3,0,0,0,0,0,child,child,1,0,0,0,0,0
gen-1151,CAN,Canadian,mthorne,F,1930,73,"the mothers- they did report him, and sure enough he 's on the list OF OFFENDERS.",y,,none,1,N,of-genitive,offenders,offenders,A,Indefinite,1,0,0,0,0,0,the list,list,1,0,0,0,0,0
gen-1152,CAN,Canadian,elyntimal,F,1930,74,we did go out to Milton quite often to see DAD'S parents and my motherãs parents. ,y,,none,0,K,s-genitive,dad,dad,A,Definite-pn,1,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-1153,CAN,Canadian,elyntimal,F,1930,74,...we did go out to Milton quite often to see Dadãs parents and my MOTHER'S parents. ,y,,s-genitive,0,K,s-genitive,my mother,mother,A,Definite,2,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-1154,CAN,Canadian,elyntimal,F,1930,74,in between YOUR PARTNER'S legs and up over their head.,y,,none,0,B,s-genitive,your partner,partner,A,Definite,2,0,0,0,0,0,legs,legs,1,0,0,0,0,0
gen-1155,CAN,Canadian,elyntimal,F,1930,74,"µcause in those days, DAD'S tent was canvas",y,,none,0,O,s-genitive,dad,dad,A,Definite-pn,1,0,0,0,0,0,tent,tent,1,0,0,0,0,0
gen-1156,CAN,Canadian,jbattcock,M,1932,74,And both of my father's- oh my father's parents- they weren 't Torontonians,y,,,0,K,s-genitive,my father,father,A,Definite,2,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-1157,CAN,Canadian,jbattcock,M,1932,74,"Yeah, what was this man 's name?",y,,,0,N,s-genitive,this man,man,A,Definite,2,0,0,0,0,0,name,name,1,0,0,0,0,0
gen-1158,CAN,Canadian,jbattcock,M,1932,74,I walked past three farms and the school was in the middle of a- surrounded by a farmer's field.,y,,,0,O,s-genitive,a farmer,farmer,A,Indefinite,2,0,0,0,0,0,field,field,1,0,0,0,0,0
gen-1159,CAN,Canadian,ekempt,F,1928,75,"and she had to be in residence, and somebody else 's parents were moving out of the city for that year",y,,,1,K,s-genitive,somebody else,somebody,A,Indefinite,2,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-1160,CAN,Canadian,ekempt,F,1928,75,We met a couple of couples about our own age um through your grandfather 's business ,y,,,0,O,s-genitive,your grandfather,grandfather,A,Definite,2,0,0,0,0,0,business,business,1,0,0,0,0,0
gen-1161,CAN,Canadian,ekempt,F,1928,75,But Bill 's parents lived in Lea-side.,y,,,0,K,s-genitive,Bill,Bill,A,Definite-pn,1,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-1162,CAN,Canadian,ekempt,F,1928,75,so his son was sent to a boy's-school from the very beginning.,y,,,0,N,s-genitive,a boy,boy,A,Indefinite,2,0,0,0,0,0,school,school,1,0,0,0,0,0
gen-1163,CAN,Canadian,ekempt,F,1928,75,And this was Ann's store you-see. It was her father 's store.,y,,,0,O,s-genitive,Ann,Ann,A,Definite-pn,1,0,0,0,0,0,store,store,1,0,0,0,0,0
gen-1164,CAN,Canadian,ekempt,F,1928,75,And this was Ann's store you-see. It was her father 's store.,y,,,0,O,s-genitive,her father,father,A,Definite,2,0,0,0,0,0,store,store,1,0,0,0,0,0
gen-1166,CAN,Canadian,ekempt,F,1928,75,and my mother was the daughter of a Protestant minister and an only child,y,,,0,K,of-genitive,a Protestant minister,minister,A,Indefinite,3,0,0,0,0,0,the daughter,daughter,1,0,0,0,0,0
gen-1167,CAN,Canadian,ekempt,F,1928,75,and I think often my children felt I was a lot stricter than a lot of their friends' parents were.,y,,,1,K,s-genitive,their friends,friends,A,Definite,2,0,0,0,0,0,parents,parents,1,0,0,0,0,0
gen-1168,CAN,Canadian,eshadden,F,1929,75,"We had horses at the- RENNY'S farm but, ah, it-",y,,,0,O,s-genitive,Renny,Renny,A,Definite-pn,1,0,0,0,0,0,farm,farm,1,0,0,0,0,0
gen-1169,CAN,Canadian,eshadden,F,1929,75,"Um, at home on the farm, or else I 'd go to MY GRANDMA-AND-GRANDPA'S place.",y,,,0,O,s-genitive,my grandma-and-grandpa,grandma,A,Definite,4,1,0,0,0,0,place,place,1,0,0,0,0,0
gen-1170,CAN,Canadian,eshadden,F,1929,75,"We had the upstairs of- of GAMMY'S house 'cause she was a widow and her other two children had left home and,",y,,,0,O,s-genitive,Gammy,Gammy,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-1171,CAN,Canadian,eshadden,F,1929,75,SHELLY'S house was built by McDonalds yeah.,y,,,0,O,s-genitive,Shelly,Shelly,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-1172,CAN,Canadian,eshadden,F,1929,75,I have a Sunbeam-Mix-Master that MY MOM ND DAD'S friends gave u-- John and I when we were married in nineteen-fifty-seven,y,,,0,N,s-genitive,my mom and dad,mom,A,Definite,4,1,0,0,0,0,friends,friends,1,0,0,0,0,0
gen-1173,CAN,Canadian,eshadden,F,1929,75,their little minds are going faster than they were in my days- the kid- time of MY CHILDREN'S ages.,y,,,0,N,s-genitive,my children,children,A,Definite,2,0,0,0,0,0,ages,ages,1,0,0,0,0,0
gen-1174,CAN,Canadian,eshadden,F,1929,75,"But T-V is- is ah, the biggest part of MOST CHILDREN'S lives today I think.",y,,,0,N,s-genitive,most children,children,A,Definite,2,0,0,0,0,0,lives,lives,1,0,0,0,0,0
gen-1175,CAN,Canadian,eshadden,F,1929,75,And it just degrades ANYONE'S property that is interested in taking care of it.,y,,,0,O,s-genitive,anyone,anyone,A,Indefinite,1,0,0,0,0,0,property,property,1,0,0,0,0,0
gen-1176,CAN,Canadian,eshadden,F,1929,75,At the front steps of SOMEBODY'S house and a barbeque sitting out on the front steps,y,,,0,O,s-genitive,somebody,somebody,A,Indefinite,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-1177,CAN,Canadian,iatherly,F,1929,75,they 'd go and pull up SOEMBODY'S tulips or something and bring them home to their mother.,y,,,0,O,s-genitive,somebody,somebody,A,Indefinite,1,0,0,0,0,0,tulips,tulips,1,0,0,0,0,0
gen-1178,CAN,Canadian,fgranger,F,1928,76,I forget <the name of the old guy> that used to be a broadcaster. ,y,,none,0,N,of-genitive,the old guy,guy,A,Definite,3,0,0,0,0,0,the name,name,1,0,0,0,0,0
gen-1179,CAN,Canadian,fgranger,F,1928,76,"And our bakery, like where we had the bakery and my husband 's grandfather that built the bakery 'cause he was in New-Toronto",y,,none,0,K,s-genitive,my husband,husband,A,Definite,2,0,0,0,0,0,grandfather,grandfather,1,0,0,0,0,0
gen-1180,CAN,Canadian,jcreeks,F,1928,76,"well, when MY FATHER'S family came here in nineteen-twelve, the Todd-Morden-Hotel-",y,,,0,K,s-genitive,my father,father,A,Definite,2,0,0,0,0,0,family,family,1,0,0,0,0,0
gen-1182,CAN,Canadian,kmarch,F,1930,77,GRANDPA'S wife died my- my- my real grandmother died with Mom was five,y,,none,0,K,s-genitive,grandpa,grandpa,A,Definite-pn,1,0,0,0,0,0,wife,wife,1,0,0,0,0,0
gen-1183,CAN,Canadian,kmarch,F,1930,77,the Grandma Carter I knew was GRANDPA'S second-wife.,y,,none,0,K,s-genitive,grandpa,grandpa,A,Definite-pn,1,0,0,0,0,0,second-wife,second-wife,2,0,0,0,0,0
gen-1184,CAN,Canadian,kmarch,F,1930,77,"and Aunty-Kat, DAD'S sister was down Burnham-Street,",y,,of-genitive,0,K,s-genitive,dad,dad,A,Definite-pn,1,0,0,0,0,0,sister,sister,1,0,0,0,0,0
gen-1185,CAN,Canadian,kmarch,F,1930,77,"Nothing at the corner of Sydney up to MISSES-POINT'S house, which is gone now.",y,,s-genitive,0,O,s-genitive,misses-Point,misses-Point,A,Definite-pn,2,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-1186,CAN,Canadian,kmarch,F,1930,77,and my MOTHER'S um sister was Kaitlynn and she was the English spelling K and A.,y,,none,0,K,s-genitive,my mother,mother,A,Definite,2,0,0,0,0,0,sister,sister,1,0,0,0,0,0
gen-1187,CAN,Canadian,kmarch,F,1930,77,Jake was about my BROTHER'S age he was a little older,y,,none,0,N,s-genitive,my brother,brother,A,Definite,2,0,0,0,0,0,age,age,1,0,0,0,0,0
gen-1188,CAN,Canadian,kmarch,F,1930,77,Mother missed us and ah she went over to um Chatham-Street through like- my UNCLES'S yard was right behind the- we had right-of-way through there,y,,none,0,O,s-genitive,my uncle,uncle,A,Definite,2,0,0,0,0,0,yard,yard,1,0,0,0,0,0
gen-1189,CAN,Canadian,kmarch,F,1930,77,it was the edge of MISSES-POINT AND Colonel-Pointãs- and MISTER-POINT'S farm.,y,,none,0,O,s-genitive,Mrs. Point and Mr. Point,Mrs. Point and Mr. Point,A,Definite-pn,5,1,0,0,0,0,farm,farm,1,0,0,0,0,0
gen-1190,CAN,Canadian,kmarch,F,1930,77,Because the TURTLE'S face sort-of turns up like a smile. Cute.,y,,none,0,B,s-genitive,the turtle,turtle,A,Definite,2,0,0,0,0,0,face,face,1,0,0,0,0,0
gen-1191,CAN,Canadian,kmarch,F,1930,77,"the school um, inspector came and it was my great-uncle-Hank, my GRANDPA'S brother.",y,,none,0,K,s-genitive,my grandpa,grandpa,A,Definite,2,0,0,0,0,0,brother,brother,1,0,0,0,0,0
gen-1192,CAN,Canadian,kmarch,F,1930,77,"No, my grandma's sister. My GRANDMA'S sister. Yeah, and ah, well it gets confusing, don't it?",y,,s-genitive,0,K,s-genitive,my grandma,grandma,A,Definite,2,0,0,0,0,0,sister,sister,1,0,0,0,0,0
gen-1193,CAN,Canadian,kmarch,F,1930,77,and then we cut through SOMEBODY'S back-yard and into the playground area of Queen-Mary.,y,,none,0,O,s-genitive,somebody,somebody,A,Indefinite,1,0,0,0,0,0,backyard,backyard,1,0,0,0,0,0
gen-1194,CAN,Canadian,kmarch,F,1930,77,"Yeah, CYNTHIA'S father, CYNTHIA-BROWN'S father, yeah.",y,,none,0,K,s-genitive,Cynthia,Cynthia,A,Definite-pn,1,0,0,0,0,0,father,father,1,0,0,0,0,0
gen-1195,CAN,Canadian,kmarch,F,1930,77,my dad didn't- didn't have a car 'til after the war and he bought my UNCLE'S car 'cause my uncle bought a new one.,y,,none,0,O,s-genitive,my uncle,uncle,A,Definite,2,0,0,0,0,0,car,car,1,0,0,0,0,0
gen-1196,CAN,Canadian,rbarker,M,1930,77,So ah ah a lot of the old um homes' ah furnishings are um ah attributed to my ah GRANDFATHER'S shop.,y,,s-genitive,0,O,s-genitive,my grandfather,grandfather,A,Definite,2,0,0,0,0,0,shop,shop,1,0,0,0,0,0
gen-1197,CAN,Canadian,rbarker,M,1930,77,Everybody knew everybody and everybody more-or-less knew EVERYBODY ELSE'S ah circumstances,y,,none,1,N,s-genitive,everybody else,everybody,A,Definite,2,0,0,0,0,0,circumstances,circumstances,1,0,0,0,0,0
gen-1198,CAN,Canadian,rbarker,M,1930,77,And we also had a big hill just off of- off of Geddes-Street ah behind CAIN'S house which we ah did a lot of ah ah tobogganing on,y,,none,0,O,s-genitive,Cain,Cain,A,Definite-pn,1,0,0,0,0,0,house,house,1,0,0,0,0,0
gen-1199,CAN,Canadian,rbarker,M,1930,77,I don't know the MAN'S name but he used to have a popcorn-cart and he used to be right on the four corners,y,,none,0,N,s-genitive,the man,man,A,Definite,2,0,0,0,0,0,name,name,1,0,0,0,0,0
gen-1200,CAN,Canadian,rbarker,M,1930,77,"we used to take our scrap paper and our scrap metal and our bottles and we'd take them over to MISTER-SPEITEL'S junkyard on Station-Street,",y,,s-genitive,0,O,s-genitive,mister-Speitel,mister-Speitel,A,Definite-pn,2,0,0,0,0,0,junkyard,junkyard,1,0,0,0,0,0
gen-1201,CAN,Canadian,rbarker,M,1930,77,that grey building was- was part of Stan's ah MISTER-SPEITEL'S ah ah storeroom where he used to keep the better stuff,y,,s-genitive,0,O,s-genitive,mister-Speitel,mister-Speitel,A,Definite-pn,2,0,0,0,0,0,storeroom,storeroom,1,0,0,0,0,0
gen-1202,CAN,Canadian,wcarlsburgF,F,1926,78,"I was working at an advertising- agency at that time, just around the corner from where my husbandµs law office was.",y,,none,0,N,s-genitive,my husband,husband,A,Definite,2,0,0,0,0,0,law office,office,2,0,0,0,0,0
gen-1204,CAN,Canadian,bgilbert,F,1928,79,Right beside HARRY-BURTON'S office there was a wonderful old big one of the first-,y,,s-genitive,0,N,s-genitive,Harry Burton,Harry Burton,A,Definite-pn,2,0,0,0,0,0,office,office,1,0,0,0,0,0
gen-1205,CAN,Canadian,bgilbert,F,1928,79,he now has his desk in the PRINCIPAL'S office in Huntsville and has to be there with the students.,y,,of-genitive,0,N,s-genitive,the principal,principal,A,Definite,2,0,0,0,0,0,office,office,1,0,0,0,0,0
gen-1206,CAN,Canadian,bgilbert,F,1928,79,and I know MISTER-HUBBARD'S factory was under attack by all that ice too.,y,,none,0,O,s-genitive,mister-Hubbard,mister-Hubbard,A,Definite-pn,2,0,0,0,0,0,factory,factory,1,0,0,0,0,0
gen-1207,CAN,Canadian,bgilbert,F,1928,79,"Tom-Shaw build those apartment buildings across from my COUSIN'S funeral home, down by Saint-Michael's?",y,,none,0,O,s-genitive,my cousin,cousin,A,Definite,2,0,0,0,0,0,funeral home,home,2,0,0,0,0,0
gen-1208,CAN,Canadian,bgilbert,F,1928,79,"I don't care if those posts got in PEOPLE'S way you saw everything, you heard everything.",y,,none,0,N,s-genitive,people,people,A,Indefinite,1,0,0,0,0,0,way,way,1,0,0,0,0,0
